,Path,Models,t_leaf,t_downy,Ground truth,p_leaf,p_downy,Predict
296,IMG_9109_6.npy,maenet,51211,2198,0.041154112602744854,33999.0,1422.0,0.040145677
297,IMG_9109_7.npy,maenet,58640,1953,0.032231445876586405,34295.0,1042.0,0.029487506
298,IMG_9111_2.npy,maenet,37240,919,0.024083440341728032,37442.0,779.0,0.020381466
299,IMG_9111_5.npy,maenet,35777,535,0.014733421458471029,37869.0,602.0,0.01564815
300,IMG_9111_7.npy,maenet,33486,7509,0.1831686791072082,31522.0,6845.0,0.17840853
301,IMG_9113_2.npy,maenet,55232,573,0.010267897141833168,39078.0,385.0,0.009755974
302,IMG_9113_8.npy,maenet,51187,2196,0.04113669145608152,36948.0,1875.0,0.048296113
303,IMG_9115_10.npy,maenet,49869,4695,0.08604574444688806,33697.0,3146.0,0.08538935
304,IMG_9115_13.npy,maenet,59943,5128,0.07880622704430545,35540.0,3044.0,0.078892805
305,IMG_9119_1.npy,maenet,44563,0,0.0,38365.0,0.0,0.0
306,IMG_9123_12.npy,maenet,65234,0,0.0,38074.0,0.0,0.0
307,IMG_9125_14.npy,maenet,71996,6516,0.08299368249439576,36375.0,2990.0,0.0759558
308,IMG_9127_12.npy,maenet,56720,8286,0.127465157062425,33743.0,5118.0,0.13170016
309,IMG_9292_19.npy,maenet,42398,1429,0.032605471512994276,37496.0,1755.0,0.044712238
310,IMG_9292_20.npy,maenet,43873,0,0.0,39264.0,0.0,0.0
311,IMG_9292_3.npy,maenet,38502,0,0.0,39159.0,0.0,0.0
312,IMG_9293_15.npy,maenet,31534,3216,0.09254676258992806,36025.0,3247.0,0.08267977
313,IMG_9293_4.npy,maenet,31864,701,0.021526178412405957,38784.0,825.0,0.0208286
314,IMG_9293_8.npy,maenet,35023,0,0.0,39224.0,0.0,0.0
315,IMG_9294_17.npy,maenet,38436,4755,0.11009238035701882,34187.0,4677.0,0.12034273
316,IMG_9294_19.npy,maenet,41235,4299,0.09441296613519568,35321.0,3772.0,0.096487865
317,IMG_9295_15.npy,maenet,31738,4533,0.12497587604422265,34882.0,4602.0,0.11655354
318,IMG_9300_10.npy,maenet,41670,3152,0.07032260943286779,36652.0,2495.0,0.06373413
319,IMG_9300_5.npy,maenet,36685,4090,0.1003065603923973,35124.0,3989.0,0.10198655
320,IMG_9300_6.npy,maenet,40828,1445,0.03418257516618172,38445.0,926.0,0.02351985
321,IMG_9302_10.npy,maenet,28038,4590,0.14067671938212578,33397.0,5688.0,0.14552897
322,IMG_9302_11.npy,maenet,29699,4889,0.141349601017694,33761.0,5326.0,0.13626014
323,IMG_9302_12.npy,maenet,28299,6032,0.17570126125076463,31817.0,6970.0,0.17969939
324,IMG_9302_19.npy,maenet,31505,5246,0.14274441511795596,32972.0,5935.0,0.15254325
325,IMG_9303_11.npy,maenet,38366,5423,0.12384388773436251,35621.0,4479.0,0.11169576
326,IMG_9304_1.npy,maenet,35959,2815,0.07260019600763398,36705.0,2870.0,0.07252053
327,IMG_9304_16.npy,maenet,40228,6058,0.13088190813636952,34619.0,5075.0,0.12785308
328,IMG_9306_20.npy,maenet,35769,0,0.0,39511.0,0.0,0.0
329,IMG_9306_6.npy,maenet,31122,0,0.0,40191.0,0.0,0.0
330,IMG_9306_7.npy,maenet,31373,0,0.0,39342.0,0.0,0.0
331,IMG_9307_8.npy,maenet,34997,0,0.0,39225.0,0.0,0.0
332,IMG_9309_12.npy,maenet,23446,2603,0.099927060539752,35068.0,4099.0,0.10465443
333,IMG_9309_14.npy,maenet,21683,2727,0.11171650962720196,33870.0,4748.0,0.12294785
334,IMG_9309_15.npy,maenet,21136,2390,0.10158973051092408,33175.0,4693.0,0.1239305
335,IMG_9309_17.npy,maenet,22991,3058,0.1173941418096664,34533.0,4874.0,0.12368361
336,IMG_9309_18.npy,maenet,23872,2947,0.10988478317610649,34665.0,4888.0,0.123581015
337,IMG_9309_20.npy,maenet,23806,3715,0.13498782747719923,33609.0,5830.0,0.14782321
338,IMG_9309_4.npy,maenet,21932,1729,0.07307383458011073,37119.0,2965.0,0.07396966
339,IMG_9309_5.npy,maenet,21042,2933,0.12233576642335767,34633.0,5087.0,0.1280715
340,IMG_9310_20.npy,maenet,24609,2964,0.1074964639321075,34408.0,4946.0,0.12567973
341,IMG_9310_9.npy,maenet,23133,3222,0.12225384177575413,34413.0,5014.0,0.12717174
342,IMG_9311_1.npy,maenet,32447,4787,0.1285652897889026,33311.0,5752.0,0.14724931
343,IMG_9311_12.npy,maenet,35708,3746,0.09494601307852182,35405.0,4279.0,0.10782683
344,IMG_9311_19.npy,maenet,38356,5601,0.1274199786154651,34135.0,5062.0,0.12914254
345,IMG_9311_20.npy,maenet,33947,6989,0.17072991987492672,32989.0,6764.0,0.17015068
346,IMG_9311_8.npy,maenet,34985,3552,0.09217116018371954,35585.0,3995.0,0.10093482
347,IMG_9312_15.npy,maenet,34653,4317,0.11077752117013087,34952.0,4648.0,0.117373735
348,IMG_9312_6.npy,maenet,33720,5533,0.14095737905383027,33178.0,5940.0,0.15184826
349,IMG_9314_14.npy,maenet,30894,3848,0.11075931149617178,35240.0,4025.0,0.1025086
350,IMG_9314_15.npy,maenet,29479,4372,0.1291542347345721,34062.0,5441.0,0.13773638
351,IMG_9315_17.npy,maenet,24453,3714,0.13185642773458303,33963.0,5331.0,0.13566957
352,IMG_9316_12.npy,maenet,21897,2605,0.1063178516039507,34977.0,3815.0,0.09834502
353,IMG_9316_13.npy,maenet,20920,2725,0.11524635229435398,34784.0,4562.0,0.11594571
354,IMG_9316_14.npy,maenet,22340,1909,0.07872489587199472,36480.0,2959.0,0.07502726
355,IMG_9316_5.npy,maenet,21229,2469,0.10418600725799645,35373.0,3880.0,0.09884595
356,IMG_9317_11.npy,maenet,28893,3457,0.10686244204018547,34398.0,4748.0,0.12128953
357,IMG_9317_19.npy,maenet,33265,2488,0.069588565994462,36244.0,2898.0,0.07403812
358,IMG_9317_2.npy,maenet,24421,4971,0.1691276537833424,32588.0,7112.0,0.17914358
359,IMG_9317_4.npy,maenet,27685,3434,0.11035058967190463,34651.0,4298.0,0.11034943
360,IMG_9317_6.npy,maenet,27588,4656,0.14439895794566432,33825.0,5727.0,0.14479673
361,IMG_9318_18.npy,maenet,27310,5892,0.17745918920546955,31982.0,6987.0,0.17929636
362,IMG_9318_2.npy,maenet,24528,2999,0.1089475787408726,35515.0,3839.0,0.09755044
363,IMG_9318_5.npy,maenet,24811,2696,0.09801141527611154,34948.0,3898.0,0.10034495
364,IMG_9318_9.npy,maenet,26802,2686,0.09108790016277808,35064.0,4002.0,0.10244202
365,IMG_9319_12.npy,maenet,30690,0,0.0,39329.0,0.0,0.0
366,IMG_9319_16.npy,maenet,25447,4267,0.1436023423302147,33629.0,5739.0,0.1457783
367,IMG_9319_6.npy,maenet,22810,5859,0.2043670863999442,29877.0,9318.0,0.2377344
368,IMG_9320_12.npy,maenet,26572,2744,0.0936007640878701,35847.0,4027.0,0.10099313
369,IMG_9320_14.npy,maenet,24225,3116,0.11396803335649756,34971.0,4430.0,0.112433694
370,IMG_9320_16.npy,maenet,26435,2946,0.10026888124978728,35312.0,3558.0,0.09153589
371,IMG_9320_5.npy,maenet,22854,4126,0.15292809488510006,33178.0,6125.0,0.15584052
372,IMG_9322_10.npy,maenet,27945,5065,0.15343835201454104,32801.0,5640.0,0.14671835
373,IMG_9322_5.npy,maenet,27519,2947,0.09673078185518283,34013.0,3867.0,0.10208553
374,IMG_9323_18.npy,maenet,26117,3896,0.12981041548662248,34538.0,4630.0,0.11820874
375,IMG_9323_20.npy,maenet,25292,5451,0.17730865562892364,32666.0,6797.0,0.17223729
376,IMG_9323_9.npy,maenet,23251,5771,0.19884914892150782,31371.0,8294.0,0.20910123
377,IMG_9325_16.npy,maenet,26421,4424,0.14342681147673852,33264.0,6607.0,0.1657094
378,IMG_9325_20.npy,maenet,27585,5662,0.1703010797966734,32453.0,6848.0,0.17424493
379,IMG_9325_9.npy,maenet,26848,3559,0.11704541717367711,34154.0,4697.0,0.12089779
380,IMG_9326_10.npy,maenet,27173,0,0.0,39370.0,0.0,0.0
381,IMG_9326_13.npy,maenet,28543,0,0.0,39432.0,0.0,0.0
382,IMG_9326_17.npy,maenet,27358,0,0.0,39225.0,0.0,0.0
383,IMG_9326_5.npy,maenet,25484,0,0.0,39215.0,0.0,0.0
384,IMG_9326_8.npy,maenet,26600,0,0.0,39567.0,0.0,0.0
385,IMG_9327_7.npy,maenet,29481,0,0.0,39227.0,0.0,0.0
386,IMG_9328_11.npy,maenet,34201,0,0.0,39837.0,0.0,0.0
387,IMG_9328_18.npy,maenet,38425,0,0.0,39799.0,0.0,0.0
388,IMG_9328_19.npy,maenet,37443,0,0.0,39301.0,0.0,0.0
389,IMG_9330_12.npy,maenet,25916,4060,0.13544168668267947,33703.0,5219.0,0.1340887
390,IMG_9330_16.npy,maenet,25178,4036,0.13815294037105497,33204.0,5639.0,0.14517416
391,IMG_9330_17.npy,maenet,25661,4074,0.1370102572725744,33096.0,5632.0,0.1454245
392,IMG_9331_1.npy,maenet,26273,4873,0.15645668785718872,33445.0,6011.0,0.15234692
393,IMG_9331_17.npy,maenet,29797,4533,0.13204194581998252,34312.0,4837.0,0.123553604
394,IMG_9331_7.npy,maenet,26412,3248,0.10950775455158462,35120.0,4336.0,0.109894566
395,IMG_9331_9.npy,maenet,27093,4119,0.1319684736639754,33304.0,5366.0,0.1387639
396,IMG_9332_15.npy,maenet,26467,2560,0.08819375064595032,36417.0,3217.0,0.08116768
397,IMG_9332_9.npy,maenet,27329,0,0.0,39152.0,0.0,0.0
398,IMG_9333_10.npy,maenet,38043,0,0.0,39206.0,0.0,0.0
399,IMG_9333_4.npy,maenet,31908,0,0.0,39172.0,0.0,0.0
400,IMG_9336_17.npy,maenet,34274,0,0.0,39684.0,0.0,0.0
401,IMG_9337_18.npy,maenet,36043,0,0.0,38527.0,0.0,0.0
402,IMG_9337_3.npy,maenet,28047,0,0.0,39207.0,0.0,0.0
403,IMG_9337_9.npy,maenet,32484,0,0.0,39376.0,0.0,0.0
404,IMG_9338_13.npy,maenet,28555,0,0.0,39221.0,0.0,0.0
405,IMG_9338_20.npy,maenet,31532,0,0.0,39511.0,0.0,0.0
406,IMG_9339_7.npy,maenet,37112,0,0.0,39161.0,0.0,0.0
407,IMG_9340_10.npy,maenet,30551,503,0.016197591292587105,38639.0,741.0,0.018816657
408,IMG_9340_17.npy,maenet,41635,0,0.0,38555.0,113.0,0.002922313
409,IMG_9341_19.npy,maenet,27835,0,0.0,39857.0,0.0,0.0
410,IMG_9342_11.npy,maenet,39547,0,0.0,39049.0,0.0,0.0
411,IMG_9342_19.npy,maenet,40202,0,0.0,39435.0,0.0,0.0
412,IMG_9342_20.npy,maenet,40953,0,0.0,39150.0,0.0,0.0
413,IMG_9343_15.npy,maenet,28549,0,0.0,39625.0,0.0,0.0
414,IMG_9343_6.npy,maenet,27776,0,0.0,39228.0,0.0,0.0
415,IMG_9344_10.npy,maenet,35041,0,0.0,39387.0,0.0,0.0
416,IMG_9345_3.npy,maenet,29187,0,0.0,38679.0,0.0,0.0
417,IMG_9347_12.npy,maenet,42332,0,0.0,39466.0,0.0,0.0
418,IMG_9353_15.npy,maenet,38586,5549,0.12572788036705562,33934.0,4900.0,0.12617809
419,IMG_9353_2.npy,maenet,39972,2617,0.0614477916832985,37181.0,2487.0,0.06269537
420,IMG_9353_3.npy,maenet,39322,4573,0.1041804305729582,35477.0,4429.0,0.110985816
421,IMG_9353_5.npy,maenet,37633,5193,0.12125811422967356,34996.0,4479.0,0.11346422
422,IMG_9354_1.npy,maenet,23882,7351,0.23536003585950757,30196.0,9313.0,0.23571844
423,IMG_9354_3.npy,maenet,24731,5693,0.18712200894031028,31971.0,7293.0,0.18574266
424,IMG_9354_7.npy,maenet,29074,5270,0.15344747262986258,33151.0,6405.0,0.16192234
425,IMG_9356_12.npy,maenet,30604,7574,0.1983865053171984,31181.0,8236.0,0.20894538
426,IMG_9356_7.npy,maenet,29986,5877,0.16387363020383125,32442.0,6776.0,0.1727778
427,IMG_9357_16.npy,maenet,37134,4486,0.10778471888515137,35034.0,4478.0,0.11333266
428,IMG_9357_19.npy,maenet,34398,5345,0.13448909241879073,33068.0,5699.0,0.14700648
429,IMG_9357_4.npy,maenet,30747,6262,0.16920208597908618,33495.0,5738.0,0.14625444
430,IMG_9357_5.npy,maenet,37272,0,0.0,39163.0,0.0,0.0
431,IMG_9357_6.npy,maenet,34993,1420,0.038997061489028643,37843.0,1629.0,0.04126976
432,IMG_9357_7.npy,maenet,37161,0,0.0,39774.0,0.0,0.0
433,IMG_9358_13.npy,maenet,33504,5914,0.15003297985691816,34172.0,5545.0,0.13961276
434,IMG_9358_15.npy,maenet,35363,4629,0.11574814962992598,34525.0,4881.0,0.12386438
435,IMG_9358_6.npy,maenet,32391,6309,0.1630232558139535,33392.0,5795.0,0.14788067
436,IMG_9359_11.npy,maenet,28511,3488,0.10900340635644865,34661.0,4801.0,0.12166134
437,IMG_9359_5.npy,maenet,26644,3571,0.11818633129240444,34348.0,5049.0,0.12815696
438,IMG_9360_16.npy,maenet,33957,0,0.0,39206.0,2.0,5.1009996e-05
439,IMG_9360_19.npy,maenet,27910,5150,0.1557773744706594,33549.0,5918.0,0.14994806
440,IMG_9360_20.npy,maenet,28725,5394,0.15809373076584893,33161.0,6371.0,0.16116057
441,IMG_9360_9.npy,maenet,26486,3400,0.11376564277588168,34017.0,5169.0,0.13190936
442,IMG_9362_1.npy,maenet,28440,3644,0.11357686074055603,34751.0,4873.0,0.12298102
443,IMG_9362_19.npy,maenet,38343,0,0.0,39175.0,0.0,0.0
444,IMG_9362_3.npy,maenet,32734,0,0.0,39876.0,0.0,0.0
445,IMG_9363_17.npy,maenet,36852,0,0.0,39379.0,0.0,0.0
446,IMG_9363_2.npy,maenet,25249,6494,0.20458053744132565,32026.0,7580.0,0.19138515
447,IMG_9363_4.npy,maenet,24861,5839,0.1901954397394137,32433.0,6963.0,0.17674384
448,IMG_9364_14.npy,maenet,35251,5036,0.1250031027378559,34455.0,5043.0,0.12767735
449,IMG_9364_15.npy,maenet,35894,4324,0.10751404843602368,34386.0,4336.0,0.11197769
450,IMG_9364_17.npy,maenet,39399,4201,0.09635321100917431,35290.0,3770.0,0.096518174
451,IMG_9364_18.npy,maenet,40574,3205,0.07320861600310652,36672.0,2869.0,0.0725576
452,IMG_9364_20.npy,maenet,37266,6760,0.1535456321264707,33270.0,6340.0,0.16006058
453,IMG_9365_10.npy,maenet,20569,5158,0.2004897578419559,31602.0,7250.0,0.18660557
454,IMG_9365_11.npy,maenet,22108,4999,0.1844173091821301,31996.0,6907.0,0.17754415
455,IMG_9365_15.npy,maenet,21780,5321,0.19633961846426332,31649.0,7652.0,0.19470243
456,IMG_9365_5.npy,maenet,18911,4737,0.20031292286874156,31474.0,7736.0,0.1972966
457,IMG_9365_6.npy,maenet,21155,4363,0.1709773493220472,32655.0,6711.0,0.17047706
458,IMG_9367_18.npy,maenet,33143,7926,0.19299228128271934,31803.0,7644.0,0.19377899
459,IMG_9367_7.npy,maenet,31385,5408,0.14698448074361972,33582.0,5815.0,0.14760007
460,IMG_9369_10.npy,maenet,32036,0,0.0,39179.0,0.0,0.0
461,IMG_9369_14.npy,maenet,29620,0,0.0,38238.0,0.0,0.0
462,IMG_9369_20.npy,maenet,34224,0,0.0,39651.0,0.0,0.0
463,IMG_9370_11.npy,maenet,40083,0,0.0,40065.0,0.0,0.0
464,IMG_9371_16.npy,maenet,24636,4903,0.16598395341751582,32689.0,6466.0,0.16513856
465,IMG_9371_3.npy,maenet,23021,3556,0.13379990217105014,33484.0,5077.0,0.13166152
466,IMG_9372_16.npy,maenet,31941,6379,0.16646659707724426,32723.0,6380.0,0.16315883
467,IMG_9373_11.npy,maenet,30156,5578,0.1560978339956344,33529.0,5894.0,0.14950663
468,IMG_9373_19.npy,maenet,31598,7443,0.19064573141056837,32111.0,7226.0,0.18369474
469,IMG_9373_20.npy,maenet,32054,4453,0.12197660722601145,34914.0,4615.0,0.116749726
470,IMG_9373_9.npy,maenet,26953,5819,0.1775601122909801,32360.0,6529.0,0.16788809
471,IMG_9375_10.npy,maenet,34990,0,0.0,38515.0,0.0,0.0
472,IMG_9375_14.npy,maenet,32610,4681,0.12552626639135447,34077.0,4706.0,0.121341825
473,IMG_9376_15.npy,maenet,43355,4628,0.09645082633432674,35020.0,4097.0,0.10473707
474,IMG_9377_7.npy,maenet,33182,0,0.0,39208.0,0.0,0.0
475,IMG_9379_14.npy,maenet,30775,2740,0.08175443831120394,36117.0,3379.0,0.08555297
476,IMG_9380_7.npy,maenet,37490,124,0.003296644866273196,39019.0,0.0,0.0
477,IMG_9381_1.npy,maenet,37175,3965,0.0963782207097715,35598.0,3714.0,0.09447497
478,IMG_9381_14.npy,maenet,36570,1985,0.051484891713137075,37512.0,1982.0,0.05018484
479,IMG_9381_9.npy,maenet,37853,2353,0.058523603442272296,36705.0,2649.0,0.06731209
480,IMG_9382_6.npy,maenet,34309,0,0.0,39084.0,0.0,0.0
481,IMG_9383_7.npy,maenet,31576,0,0.0,38977.0,0.0,0.0
482,IMG_9383_9.npy,maenet,31414,0,0.0,39782.0,0.0,0.0
483,IMG_9384_7.npy,maenet,28779,0,0.0,39006.0,0.0,0.0
484,IMG_9384_9.npy,maenet,29623,0,0.0,39311.0,0.0,0.0
485,IMG_9387_10.npy,maenet,40271,3922,0.08874708664268097,34856.0,3270.0,0.085768245
486,IMG_9387_13.npy,maenet,43673,679,0.015309343434343434,38809.0,624.0,0.01582431
487,IMG_9387_3.npy,maenet,43622,1077,0.024094498758361484,38286.0,1108.0,0.028126111
488,IMG_9389_3.npy,maenet,43167,0,0.0,39687.0,0.0,0.0
489,IMG_9389_4.npy,maenet,39000,0,0.0,38782.0,0.0,0.0
490,IMG_9389_9.npy,maenet,41780,0,0.0,39099.0,0.0,0.0
491,IMG_9390_6.npy,maenet,39132,0,0.0,39007.0,0.0,0.0
492,IMG_9390_8.npy,maenet,39870,0,0.0,39429.0,0.0,0.0
493,IMG_9392_11.npy,maenet,32357,3202,0.09004752664585618,35751.0,3524.0,0.08972629
494,IMG_9430_15.npy,maenet,74090,6843,0.08455141907503738,35271.0,3546.0,0.091351725
495,IMG_9430_20.npy,maenet,72973,10396,0.12469862898679365,34469.0,4962.0,0.12584007
496,IMG_9430_5.npy,maenet,76340,0,0.0,39183.0,0.0,0.0
497,IMG_9430_6.npy,maenet,72790,1244,0.016803090471945323,38418.0,712.0,0.018195758
498,IMG_9431_5.npy,maenet,54911,6377,0.10404973241091241,35297.0,3856.0,0.09848543
499,IMG_9432_11.npy,maenet,82887,13132,0.13676459867317928,34126.0,5171.0,0.13158765
500,IMG_9432_17.npy,maenet,78221,13082,0.1432811627219259,33515.0,5854.0,0.14869568
501,IMG_9433_13.npy,maenet,54798,0,0.0,39511.0,0.0,0.0
502,IMG_9434_18.npy,maenet,65577,7199,0.09891997361767615,35647.0,3658.0,0.09306704
503,IMG_9434_9.npy,maenet,55134,6058,0.09899986926395607,35195.0,3931.0,0.100470275
504,IMG_9435_19.npy,maenet,69976,0,0.0,40273.0,0.0,0.0
505,IMG_9435_20.npy,maenet,71842,1626,0.02213208471715577,37938.0,976.0,0.025080947
506,IMG_9436_11.npy,maenet,58723,0,0.0,39448.0,0.0,0.0
507,IMG_9436_6.npy,maenet,53751,2197,0.039268606563237295,38359.0,1527.0,0.038284108
508,IMG_9437_13.npy,maenet,57177,0,0.0,38824.0,0.0,0.0
509,IMG_9437_18.npy,maenet,59206,1175,0.01945976383299382,38766.0,891.0,0.02246766
510,IMG_9440_17.npy,maenet,64054,6724,0.09500127158156489,35221.0,4353.0,0.10999646
511,IMG_9440_2.npy,maenet,52591,4772,0.08318951240346564,35431.0,3884.0,0.09879181
512,IMG_9442_7.npy,maenet,43779,739,0.01660002695538883,38939.0,634.0,0.016021024
513,IMG_9443_1.npy,maenet,40782,1628,0.038387172836595145,37874.0,1637.0,0.0414315
514,IMG_9443_11.npy,maenet,36440,0,0.0,39369.0,0.0,0.0
515,IMG_9443_13.npy,maenet,34008,650,0.018754688672168042,38544.0,728.0,0.01853738
516,IMG_9443_16.npy,maenet,38860,0,0.0,39140.0,0.0,0.0
517,IMG_9443_18.npy,maenet,39540,0,0.0,39361.0,0.0,0.0
518,IMG_9443_6.npy,maenet,36593,772,0.020661046433828448,39188.0,757.0,0.018951058
519,IMG_9444_17.npy,maenet,41378,1799,0.04166570164671005,37934.0,1723.0,0.04344756
520,IMG_9444_18.npy,maenet,48902,0,0.0,39159.0,0.0,0.0
521,IMG_9444_5.npy,maenet,47553,2246,0.045101307255165764,37180.0,1801.0,0.046201997
522,IMG_9445_1.npy,maenet,45413,0,0.0,39472.0,0.0,0.0
523,IMG_9445_13.npy,maenet,42959,0,0.0,39645.0,0.0,0.0
524,IMG_9445_20.npy,maenet,42936,0,0.0,39319.0,0.0,0.0
525,IMG_9447_10.npy,maenet,49783,0,0.0,39993.0,0.0,0.0
526,IMG_9447_13.npy,maenet,45768,0,0.0,39381.0,0.0,0.0
527,IMG_9447_8.npy,maenet,47655,0,0.0,39652.0,0.0,0.0
528,IMG_9448_17.npy,maenet,37932,3776,0.09053419008343723,35792.0,3508.0,0.08926208
529,IMG_9448_18.npy,maenet,39311,2185,0.052655677655677656,37562.0,1874.0,0.047520034
530,IMG_9448_7.npy,maenet,36472,3318,0.0833877858758482,36511.0,2941.0,0.074546285
531,cxz-1_20.npy,maenet,12827,0,0.0,39619.0,0.0,0.0
532,16-1-1-1(1)_10.npy,deeplab3+,44064,0,0.0,39391.0,0.0,0.0
533,16-1-1-1(1)_13.npy,deeplab3+,43373,0,0.0,38780.0,0.0,0.0
534,16-1-1-1(1)_6.npy,deeplab3+,42192,0,0.0,39404.0,0.0,0.0
535,16-1-1-1(100)_12.npy,deeplab3+,17545,0,0.0,39056.0,0.0,0.0
536,16-1-1-1(100)_7.npy,deeplab3+,17747,0,0.0,38967.0,0.0,0.0
537,16-1-1-1(101)_2.npy,deeplab3+,19962,0,0.0,38951.0,0.0,0.0
538,16-1-1-1(108)_1.npy,deeplab3+,9128,2790,0.23409968115455612,30869.0,8750.0,0.22085363
539,16-1-1-1(108)_12.npy,deeplab3+,11285,0,0.0,38994.0,0.0,0.0
540,16-1-1-1(108)_13.npy,deeplab3+,11362,0,0.0,39253.0,0.0,0.0
541,16-1-1-1(108)_15.npy,deeplab3+,11779,0,0.0,39410.0,0.0,0.0
542,16-1-1-1(108)_22.npy,deeplab3+,9236,1980,0.17653352353780313,34151.0,5855.0,0.14635305
543,16-1-1-1(108)_5.npy,deeplab3+,8291,3340,0.2871636144785487,28740.0,10999.0,0.276781
544,16-1-1-1(110)_8.npy,deeplab3+,12499,0,0.0,39189.0,0.0,0.0
545,16-1-1-1(14)_7.npy,deeplab3+,15068,6366,0.2970047587944387,27922.0,11223.0,0.2867033
546,16-1-1-1(18)_5.npy,deeplab3+,16119,0,0.0,39607.0,0.0,0.0
547,16-1-1-1(18)_6.npy,deeplab3+,15993,0,0.0,38233.0,0.0,0.0
548,16-1-1-1(2)_5.npy,deeplab3+,38516,0,0.0,38878.0,0.0,0.0
549,16-1-1-1(20)_12.npy,deeplab3+,29222,6462,0.1810895639502298,31707.0,7589.0,0.19312398
550,16-1-1-1(20)_17.npy,deeplab3+,26820,8243,0.2350911216952343,29808.0,8940.0,0.2307216
551,16-1-1-1(201)_4.npy,deeplab3+,35560,0,0.0,38304.0,0.0,0.0
552,16-1-1-1(201)_7.npy,deeplab3+,37065,0,0.0,39709.0,0.0,0.0
553,16-1-1-1(202)_6.npy,deeplab3+,46873,0,0.0,38924.0,0.0,0.0
554,16-1-1-1(204)_4.npy,deeplab3+,46744,0,0.0,39452.0,0.0,0.0
555,16-1-1-1(208)_12.npy,deeplab3+,14527,3144,0.17791862373380116,32057.0,6543.0,0.16950777
556,16-1-1-1(208)_15.npy,deeplab3+,14370,4518,0.2391994917407878,30171.0,9292.0,0.23546107
557,16-1-1-1(21)_5.npy,deeplab3+,15881,3144,0.1652562417871222,32962.0,6255.0,0.15949716
558,16-1-1-1(210)_10.npy,deeplab3+,7023,4982,0.414993752603082,24759.0,14993.0,0.3771634
559,16-1-1-1(25)_7.npy,deeplab3+,20155,1936,0.0876374994341587,35673.0,3236.0,0.08316842
560,16-1-1-1(25)_8.npy,deeplab3+,18137,2946,0.1397334345207039,32374.0,6024.0,0.15688317
561,16-1-1-1(26)_14.npy,deeplab3+,12108,7724,0.3894715611133522,24194.0,15657.0,0.39288852
562,16-1-1-1(26)_15.npy,deeplab3+,12680,6516,0.3394457178578871,26097.0,12622.0,0.3259898
563,16-1-1-1(27)_15.npy,deeplab3+,15633,4149,0.2097361237488626,31131.0,8602.0,0.21649511
564,16-1-1-1(28)_9.npy,deeplab3+,21965,0,0.0,39602.0,0.0,0.0
565,16-1-1-1(30)_12.npy,deeplab3+,7108,1969,0.21692189049245345,30376.0,8800.0,0.22462732
566,16-1-1-1(30)_16.npy,deeplab3+,6907,2248,0.24554888039322775,29205.0,10036.0,0.25575292
567,16-1-1-1(30)_17.npy,deeplab3+,6645,2324,0.25911472850930983,28527.0,10632.0,0.27150846
568,16-1-1-1(30)_24.npy,deeplab3+,7369,1894,0.20446939436467668,30867.0,8793.0,0.22170953
569,16-1-1-1(30)_27.npy,deeplab3+,6820,2137,0.23858434743775817,29238.0,9836.0,0.2517275
570,16-1-1-1(30)_5.npy,deeplab3+,8581,0,0.0,39480.0,0.0,0.0
571,16-1-1-1(30)_6.npy,deeplab3+,8507,0,0.0,39513.0,0.0,0.0
572,16-1-1-1(300)_12.npy,deeplab3+,13235,5997,0.31182404326123125,26989.0,12158.0,0.31057298
573,16-1-1-1(303)_2.npy,deeplab3+,16053,5249,0.24640878790723875,31359.0,9066.0,0.22426715
574,16-1-1-1(308)_16.npy,deeplab3+,13012,5619,0.3015941173313295,27348.0,12208.0,0.30862576
575,16-1-1-1(308)_4.npy,deeplab3+,12208,5746,0.3200401024841261,26540.0,13154.0,0.3313851
576,16-1-1-1(309)_14.npy,deeplab3+,12986,6995,0.35008257844952706,24854.0,14356.0,0.3661311
577,16-1-1-1(310)_1.npy,deeplab3+,5682,6190,0.5213948787061995,19402.0,19650.0,0.50317526
578,16-1-1-1(310)_6.npy,deeplab3+,6912,3078,0.3081081081081081,26963.0,12975.0,0.32487857
579,16-1-1-1(32)_17.npy,deeplab3+,13927,4344,0.23775381752503968,29337.0,9269.0,0.24009222
580,16-1-1-1(32)_2.npy,deeplab3+,15032,2693,0.15193229901269392,32664.0,6270.0,0.16104177
581,16-1-1-1(32)_8.npy,deeplab3+,13461,4089,0.232991452991453,30101.0,9743.0,0.24452867
582,16-1-1-1(37)1_12.npy,deeplab3+,34545,3742,0.09773552380703633,35170.0,4329.0,0.10959771
583,16-1-1-1(38)1_10.npy,deeplab3+,25937,6366,0.19707147942915518,31181.0,7498.0,0.19385196
584,16-1-1-1(38)1_18.npy,deeplab3+,24476,8043,0.2473323287923983,28930.0,10664.0,0.26933375
585,16-1-1-1(39)1_7.npy,deeplab3+,23414,11065,0.3209199802778503,25364.0,13052.0,0.33975428
586,16-1-1-1(40)1_8.npy,deeplab3+,36876,0,0.0,38968.0,0.0,0.0
587,16-1-1-1(403)_10.npy,deeplab3+,27143,9490,0.2590560423661726,28906.0,10379.0,0.26419753
588,16-1-1-1(403)_4.npy,deeplab3+,28330,6270,0.18121387283236995,33115.0,7340.0,0.18143617
589,16-1-1-1(408)_3.npy,deeplab3+,6870,4215,0.38024357239512857,24640.0,14869.0,0.37634462
